,image,detected_animal,confidence
1261,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 04-12-24.JPG,fox,0.9262521266937256
1262,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 04-31-40.JPG,badger,0.9270989298820496
1263,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 05-29-27.JPG,roe deer,0.9698143601417542
1264,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 05-29-36.JPG,roe deer,0.9749515652656555
1265,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 05-30-19.JPG,roe deer,0.9933522939682007
1266,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 05-33-04.JPG,roe deer,0.9993190765380859
1267,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 05-34-07.JPG,roe deer,0.9802573323249817
1268,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 05-38-36.JPG,roe deer,0.9814469814300537
1269,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-17 16-08-34.JPG,empty,0.0
1270,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-18 04-07-51.JPG,empty,0.0
1271,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-18 15-11-25.JPG,empty,0.0
1272,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 05-38-45.JPG,roe deer,0.9610370397567749
1273,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 06-17-36.JPG,red deer,0.995658278465271
1274,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 06-17-58.JPG,red deer,0.9971707463264465
1275,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 06-18-13.JPG,red deer,0.997848391532898
1276,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 06-18-50.JPG,red deer,0.9939107894897461
1277,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 06-20-00.JPG,red deer,0.9976466298103333
1278,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 06-20-58.JPG,red deer,0.9938894510269165
1279,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-16 06-21-12.JPG,red deer,0.9972291588783264
1280,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-17 16-08-42.JPG,squirrel,0.9975399971008301
1281,../../pictures/03_CHYROWA/B/Wczesna jesień/2/2022-09-19 18-14-17.JPG,roe deer,0.9854755997657776
1282,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-09 01-07-55.JPG,wild boar,0.9992142915725708
1283,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-09 12-01-37.JPG,squirrel,0.9878113865852356
1284,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-10 06-11-06.JPG,mustelid,0.9796289801597595
1285,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-10 13-03-31.JPG,squirrel,0.9125632643699646
1286,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-11 03-23-41.JPG,wild boar,0.999666690826416
1287,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-13 06-37-51.JPG,bird,0.9997546076774597
1288,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-13 11-48-23.JPG,squirrel,0.999421238899231
1289,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-16 01-03-55.JPG,mustelid,0.26053276658058167
1290,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-16 17-44-16.JPG,squirrel,0.9997920393943787
1291,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-17 08-19-16.JPG,roe deer,0.9994018077850342
1292,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-20 08-50-08.JPG,empty,0.0
1293,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-16 12-42-02.JPG,empty,0.0
1294,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-19 01-37-04.JPG,empty,0.0
1295,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-21 14-39-49.JPG,empty,0.0
1296,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-21 17-43-26.JPG,empty,0.0
1297,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-21 17-43-33.JPG,empty,0.0
1298,../../pictures/03_CHYROWA/B/Wiosna/2/2023-04-11 23-42-39.JPG,empty,0.0
1299,../../pictures/03_CHYROWA/B/Wiosna/2/2023-04-19 00-27-41.JPG,empty,0.0
1300,../../pictures/03_CHYROWA/B/Wiosna/2/2023-04-21 06-29-12.JPG,empty,0.0
1301,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-18 15-59-15.JPG,mustelid,0.9979853630065918
1302,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-18 20-35-34.JPG,mustelid,0.999607264995575
1303,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-19 13-29-11.JPG,squirrel,0.9981192946434021
1304,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-19 13-29-39.JPG,squirrel,0.9976662397384644
1305,../../pictures/03_CHYROWA/B/Wczesna jesień/3/2022-09-20 02-02-00.JPG,mustelid,0.875964343547821
1306,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-14 12-26-34.JPG,bird,0.9192984700202942
1307,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-16 12-40-39.JPG,bird,0.9961109757423401
1308,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-16 12-41-26.JPG,bird,0.9013763666152954
1309,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-16 16-55-20.JPG,bird,0.998977541923523
1310,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-19 01-28-48.JPG,mustelid,0.9988853335380554
1311,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-21 04-17-42.JPG,wolf,0.9806673526763916
1312,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-21 04-17-55.JPG,wolf,0.9853273630142212
1313,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-21 10-57-33.JPG,bird,0.9853256344795227
1314,../../pictures/03_CHYROWA/B/Wiosna/1/2023-04-21 13-44-53.JPG,bird,0.9328649640083313
1315,../../pictures/03_CHYROWA/B/Wiosna/2/2023-04-09 11-48-18.JPG,bird,0.9888260364532471
1316,../../pictures/03_CHYROWA/B/Wiosna/2/2023-04-19 00-27-32.JPG,mustelid,0.9690778255462646
1317,../../pictures/03_CHYROWA/B/Wiosna/2/2023-04-19 00-30-33.JPG,fox,0.9990851879119873
1318,../../pictures/03_CHYROWA/B/Wiosna/2/2023-04-19 01-13-53.JPG,mustelid,0.994451105594635
1319,../../pictures/03_CHYROWA/B/Wiosna/2/2023-04-19 08-36-57.JPG,bird,0.9819599390029907
1320,../../pictures/03_CHYROWA/B/Wiosna/2/2023-04-21 10-34-12.JPG,bird,0.9910750389099121
1321,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-11 14-51-49.JPG,empty,0.0
1322,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-11 14-52-00.JPG,empty,0.0
1323,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-13 10-11-06.JPG,empty,0.0
1324,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-13 10-11-12.JPG,empty,0.0
1325,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-15 13-54-22.JPG,empty,0.0
1326,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-15 13-54-54.JPG,empty,0.0
1327,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-16 15-39-16.JPG,empty,0.0
1328,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-19 00-26-53.JPG,empty,0.0
1329,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-21 13-47-46.JPG,empty,0.0
1330,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-09 09-35-04.JPG,bird,0.987122118473053
1331,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-13 07-13-39.JPG,roe deer,0.9824569821357727
1332,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-16 17-35-04.JPG,dog,0.9993807077407837
1333,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-17 19-02-54.JPG,red deer,0.9957897067070007
1334,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-17 19-06-09.JPG,red deer,0.998562753200531
1335,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-17 19-06-16.JPG,red deer,0.9977163076400757
1336,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-17 19-10-30.JPG,red deer,0.9996922016143799
1337,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-19 00-27-02.JPG,fox,0.9979634284973145
1338,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-19 00-27-11.JPG,fox,0.9982896447181702
1339,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-20 01-26-00.JPG,mustelid,0.9974915981292725
1340,../../pictures/03_CHYROWA/B/Wiosna/3/2023-04-23 01-57-51.JPG,wolf,0.6760150790214539
1341,../../pictures/03_CHYROWA/B/Zima/1/2023-02-15 19-39-02.JPG,fox,0.9995612502098083
1342,../../pictures/03_CHYROWA/B/Zima/1/2023-02-15 19-39-09.JPG,fox,0.9991625547409058
1343,../../pictures/03_CHYROWA/B/Zima/1/2023-02-16 03-03-10.JPG,fox,0.9986810088157654
1344,../../pictures/03_CHYROWA/B/Zima/1/2023-02-16 22-00-55.JPG,fox,0.9993817806243896
1345,../../pictures/03_CHYROWA/B/Zima/2/2023-02-14 01-33-14.JPG,mustelid,0.9779348969459534
1346,../../pictures/03_CHYROWA/B/Zima/2/2023-02-15 19-39-47.JPG,fox,0.9989797472953796
1347,../../pictures/03_CHYROWA/B/Zima/3/2023-02-06 22-54-26.JPG,red deer,0.9245471954345703
1348,../../pictures/03_CHYROWA/B/Zima/3/2023-02-07 00-31-43.JPG,roe deer,0.9883667826652527
1349,../../pictures/03_CHYROWA/B/Zima/3/2023-02-07 02-15-00.JPG,roe deer,0.6869558691978455
1350,../../pictures/03_CHYROWA/B/Zima/3/2023-02-11 18-55-05.JPG,red deer,0.9906865954399109
1351,../../pictures/03_CHYROWA/B/Zima/3/2023-02-12 15-52-46.JPG,red deer,0.9887717366218567
1352,../../pictures/03_CHYROWA/B/Zima/3/2023-02-12 15-53-23.JPG,red deer,0.9935933947563171
1353,../../pictures/03_CHYROWA/B/Zima/3/2023-02-12 17-43-25.JPG,red deer,0.9947537183761597
1354,../../pictures/03_CHYROWA/B/Zima/3/2023-02-12 17-43-35.JPG,red deer,0.997795820236206
1355,../../pictures/03_CHYROWA/B/Zima/3/2023-02-15 06-55-52.JPG,red deer,0.9947878122329712
1356,../../pictures/03_CHYROWA/B/Zima/3/2023-02-16 01-40-36.JPG,red deer,0.9780942797660828
1357,../../pictures/03_CHYROWA/B/Zima/3/2023-02-16 01-41-04.JPG,red deer,0.9987159967422485
1358,../../pictures/03_CHYROWA/B/Zima/3/2023-02-16 01-41-41.JPG,red deer,0.9937437176704407
1359,../../pictures/03_CHYROWA/B/Zima/3/2023-02-16 16-15-02.JPG,red deer,0.9024186730384827
1360,../../pictures/03_CHYROWA/B/Zima/3/2023-02-17 06-54-50.JPG,red deer,0.9625746607780457
1361,../../pictures/03_CHYROWA/B/Zima/3/2023-02-17 16-39-20.JPG,roe deer,0.9742760062217712
1362,../../pictures/03_CHYROWA/B/Zima/3/2023-02-18 07-27-05.JPG,red deer,0.9959050416946411
1363,../../pictures/03_CHYROWA/B/Zima/3/2023-02-18 07-27-13.JPG,red deer,0.9795366525650024
1364,../../pictures/03_CHYROWA/B/Zima/3/2023-02-18 07-40-38.JPG,red deer,0.9698986411094666
1365,../../pictures/03_CHYROWA/R/Lato/1/2023-06-30 10-16-46.JPG,bird,0.9923099279403687
1366,../../pictures/03_CHYROWA/R/Lato/2/2023-06-30 11-20-28.JPG,roe deer,0.998767614364624
1367,../../pictures/03_CHYROWA/R/Lato/2/2023-06-30 11-20-49.JPG,roe deer,0.9966171383857727
1368,../../pictures/03_CHYROWA/R/Lato/2/2023-06-30 11-21-20.JPG,roe deer,0.9959784746170044
1369,../../pictures/03_CHYROWA/R/Lato/2/2023-07-01 05-08-07.JPG,roe deer,0.9964642524719238
1370,../../pictures/03_CHYROWA/R/Lato/2/2023-07-12 13-24-37.JPG,empty,0.0
1371,../../pictures/03_CHYROWA/R/Późna jesień/1/2022-11-25 11-30-18.JPG,empty,0.0
1372,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-11 11-11-32.JPG,empty,0.0
1373,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-11 11-11-39.JPG,empty,0.0
1374,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-11 11-11-47.JPG,empty,0.0
1375,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-18 16-23-02.JPG,empty,0.0
1376,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-19 11-35-39.JPG,empty,0.0
1377,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-19 11-35-46.JPG,empty,0.0
1378,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-19 11-41-43.JPG,empty,0.0
1379,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-21 08-05-08.JPG,empty,0.0
1380,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-21 09-06-25.JPG,empty,0.0
1381,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-25 10-02-16.JPG,empty,0.0
1382,../../pictures/03_CHYROWA/R/Lato/2/2023-07-11 20-51-36.JPG,red deer,0.9585793018341064
1383,../../pictures/03_CHYROWA/R/Lato/3/2023-07-12 07-28-49.JPG,roe deer,0.9957630634307861
1384,../../pictures/03_CHYROWA/R/Lato/3/2023-07-12 07-28-57.JPG,roe deer,0.9972831010818481
1385,../../pictures/03_CHYROWA/R/Późna jesień/1/2022-11-11 12-28-25.JPG,squirrel,0.998988926410675
1386,../../pictures/03_CHYROWA/R/Późna jesień/1/2022-11-19 06-47-33.JPG,roe deer,0.9964966177940369
1387,../../pictures/03_CHYROWA/R/Późna jesień/1/2022-11-19 16-03-44.JPG,roe deer,0.9984018206596375
1388,../../pictures/03_CHYROWA/R/Późna jesień/1/2022-11-19 16-18-05.JPG,roe deer,0.9859215617179871
1389,../../pictures/03_CHYROWA/R/Późna jesień/1/2022-11-19 16-18-13.JPG,roe deer,0.9895723462104797
1390,../../pictures/03_CHYROWA/R/Późna jesień/1/2022-11-25 11-30-03.JPG,squirrel,0.9948256015777588
1391,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-08 04-04-31.JPG,roe deer,0.9664750099182129
1392,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-10 02-39-51.JPG,roe deer,0.9978367686271667
1393,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-12 08-22-43.JPG,mustelid,0.9985910058021545
1394,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-12 20-44-28.JPG,wolf,0.8135106563568115
1395,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-13 00-17-38.JPG,roe deer,0.9991391897201538
1396,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-14 17-31-54.JPG,roe deer,0.6759299039840698
1397,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-19 01-36-18.JPG,roe deer,0.9748120903968811
1398,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-19 13-26-23.JPG,roe deer,0.9856071472167969
1399,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-19 13-26-37.JPG,roe deer,0.9719007015228271
1400,../../pictures/03_CHYROWA/R/Późna jesień/2/2022-11-20 14-30-06.JPG,roe deer,0.9804527759552002
1401,../../pictures/03_CHYROWA/R/Wczesna jesień/1/2022-09-14 09-56-32.JPG,squirrel,0.987403154373169
1402,../../pictures/03_CHYROWA/R/Wczesna jesień/2/2022-09-09 22-13-19.JPG,empty,0.0
1403,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-16 06-35-11.JPG,empty,0.0
1404,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 04-31-23.JPG,empty,0.0
1405,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-21 12-20-13.JPG,empty,0.0
1406,../../pictures/03_CHYROWA/R/Wiosna/1/2023-04-09 12-39-12.JPG,empty,0.0
1407,../../pictures/03_CHYROWA/R/Wiosna/1/2023-04-09 12-39-20.JPG,empty,0.0
1408,../../pictures/03_CHYROWA/R/Wiosna/1/2023-04-17 07-36-53.JPG,empty,0.0
1409,../../pictures/03_CHYROWA/R/Wczesna jesień/2/2022-09-09 22-09-27.JPG,roe deer,0.9976001381874084
1410,../../pictures/03_CHYROWA/R/Wczesna jesień/2/2022-09-11 13-32-09.JPG,roe deer,0.9919231534004211
1411,../../pictures/03_CHYROWA/R/Wczesna jesień/2/2022-09-11 16-09-51.JPG,squirrel,0.9998185038566589
1412,../../pictures/03_CHYROWA/R/Wczesna jesień/2/2022-09-12 07-44-21.JPG,squirrel,0.9999370574951172
1413,../../pictures/03_CHYROWA/R/Wczesna jesień/2/2022-09-13 16-28-45.JPG,squirrel,0.9972020387649536
1414,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-16 06-34-09.JPG,bird,0.9837949275970459
1415,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 01-21-47.JPG,roe deer,0.9560354948043823
1416,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 01-22-22.JPG,roe deer,0.9969558715820312
1417,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 01-22-55.JPG,roe deer,0.9937724471092224
1418,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 01-23-11.JPG,roe deer,0.9910066723823547
1419,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 01-23-36.JPG,roe deer,0.9951297044754028
1420,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 01-23-58.JPG,roe deer,0.9911091327667236
1421,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 01-24-21.JPG,roe deer,0.9952760934829712
1422,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 01-25-17.JPG,roe deer,0.9984234571456909
1423,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 01-25-31.JPG,roe deer,0.9976402521133423
1424,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 01-26-21.JPG,roe deer,0.9947552680969238
1425,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-19 01-26-32.JPG,roe deer,0.9954961538314819
1426,../../pictures/03_CHYROWA/R/Wczesna jesień/3/2022-09-20 22-38-16.JPG,golden jackal,0.8188055753707886
1427,../../pictures/03_CHYROWA/R/Wiosna/1/2023-04-12 15-30-27.JPG,squirrel,0.9870275259017944
1428,../../pictures/03_CHYROWA/R/Wiosna/1/2023-04-17 07-37-37.JPG,red deer,0.9614478945732117
1429,../../pictures/03_CHYROWA/R/Wiosna/2/2023-04-20 17-36-23.JPG,empty,0.0
1430,../../pictures/03_CHYROWA/R/Wiosna/2/2023-04-20 17-36-30.JPG,empty,0.0
1431,../../pictures/03_CHYROWA/R/Wiosna/2/2023-04-21 07-21-57.JPG,empty,0.0
1432,../../pictures/03_CHYROWA/R/Wiosna/3/2023-04-08 16-19-19.JPG,empty,0.0
1433,../../pictures/03_CHYROWA/R/Wiosna/3/2023-04-08 16-19-26.JPG,empty,0.0
1434,../../pictures/03_CHYROWA/R/Wiosna/1/2023-04-20 17-27-45.JPG,red deer,0.9981903433799744
1435,../../pictures/03_CHYROWA/R/Wiosna/1/2023-04-20 17-28-39.JPG,red deer,0.9954308271408081
1436,../../pictures/03_CHYROWA/R/Wiosna/1/2023-04-20 17-29-22.JPG,red deer,0.9957148432731628
1437,../../pictures/03_CHYROWA/R/Wiosna/1/2023-04-20 20-32-23.JPG,roe deer,0.9988388419151306
1438,../../pictures/03_CHYROWA/R/Wiosna/2/2023-04-16 06-46-04.JPG,bird,0.8893609642982483
1439,../../pictures/03_CHYROWA/R/Wiosna/2/2023-04-20 13-14-19.JPG,roe deer,0.9697550535202026
1440,../../pictures/03_CHYROWA/R/Wiosna/3/2023-04-12 01-22-31.JPG,red deer,0.9992278814315796
1441,../../pictures/03_CHYROWA/R/Wiosna/3/2023-04-17 07-05-56.JPG,red deer,0.9893566966056824
1442,../../pictures/03_CHYROWA/R/Wiosna/3/2023-04-17 07-06-03.JPG,red deer,0.9985097050666809
1443,../../pictures/03_CHYROWA/R/Wiosna/3/2023-04-22 05-06-06.JPG,wild boar,0.9740009903907776
1444,../../pictures/03_CHYROWA/R/Wiosna/3/2023-04-22 05-06-12.JPG,wild boar,0.9711031913757324
1445,../../pictures/03_CHYROWA/R/Zima/1/2023-01-30 07-35-58.JPG,bird,0.9724005460739136
1446,../../pictures/03_CHYROWA/R/Zima/1/2023-02-01 16-08-51.JPG,fox,0.830299437046051
1447,../../pictures/03_CHYROWA/R/Zima/1/2023-02-15 22-57-01.JPG,mustelid,0.9740456938743591
1448,../../pictures/03_CHYROWA/R/Zima/1/2023-02-16 15-42-12.JPG,roe deer,0.9746835231781006
1449,../../pictures/03_CHYROWA/R/Zima/1/2023-02-16 15-42-43.JPG,roe deer,0.9567884206771851
1450,../../pictures/03_CHYROWA/R/Zima/1/2023-02-18 06-43-53.JPG,roe deer,0.9879420399665833
1451,../../pictures/03_CHYROWA/R/Zima/2/2023-02-16 06-27-23.JPG,roe deer,0.9871496558189392
1452,../../pictures/03_CHYROWA/R/Zima/2/2023-02-16 06-28-46.JPG,roe deer,0.9836595058441162
1453,../../pictures/03_CHYROWA/R/Zima/2/2023-02-18 07-03-49.JPG,roe deer,0.9031893014907837
1454,../../pictures/04_ZYNDRANOWA/B/Lato/1/2023-06-30 02-45-40.JPG,empty,0.0
1455,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-25 23-03-23.JPG,empty,0.0
1456,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-25 23-47-14.JPG,empty,0.0
1457,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-27 05-09-17.JPG,empty,0.0
1458,../../pictures/03_CHYROWA/R/Zima/3/2023-02-01 17-53-08.JPG,fox,0.9916917085647583
1459,../../pictures/03_CHYROWA/R/Zima/3/2023-02-01 17-53-23.JPG,fox,0.8474611639976501
1460,../../pictures/03_CHYROWA/R/Zima/3/2023-02-01 17-53-37.JPG,lynx,0.4478907287120819
1461,../../pictures/03_CHYROWA/R/Zima/3/2023-02-03 10-11-05.JPG,fox,0.9233830571174622
1462,../../pictures/03_CHYROWA/R/Zima/3/2023-02-03 18-57-13.JPG,fox,0.976253867149353
1463,../../pictures/03_CHYROWA/R/Zima/3/2023-02-14 16-23-41.JPG,roe deer,0.9747967720031738
1464,../../pictures/03_CHYROWA/R/Zima/3/2023-02-14 16-24-05.JPG,roe deer,0.9638651609420776
1465,../../pictures/03_CHYROWA/R/Zima/3/2023-02-14 16-24-26.JPG,roe deer,0.9062792658805847
1466,../../pictures/04_ZYNDRANOWA/B/Lato/1/2023-07-05 21-08-40.JPG,cat,0.5601345896720886
1467,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-26 01-21-25.JPG,fox,0.36086878180503845
1468,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-26 04-09-07.JPG,bird,0.9961863160133362
1469,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-26 09-59-49.JPG,bird,0.867418110370636
1470,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-27 05-07-09.JPG,roe deer,0.9947814345359802
1471,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-27 05-07-17.JPG,roe deer,0.9936059713363647
1472,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-27 05-07-39.JPG,roe deer,0.9900286793708801
1473,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-27 05-08-04.JPG,roe deer,0.9886332154273987
1474,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-27 05-10-25.JPG,roe deer,0.9989171028137207
1475,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-06-30 03-52-03.JPG,mustelid,0.6335507035255432
1476,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-01 10-32-26.JPG,bird,0.679859459400177
1477,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-01 10-33-06.JPG,bird,0.7973392009735107
1478,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-02 21-56-57.JPG,empty,0.0
1479,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-01 10-33-15.JPG,bird,0.9589149355888367
1480,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-01 12-18-34.JPG,bird,0.9873676300048828
1481,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-02 14-52-19.JPG,bird,0.9937468767166138
1482,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-02 21-55-50.JPG,raccoon,0.6086433529853821
1483,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-14-18.JPG,bird,0.8629236221313477
1484,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-16-08.JPG,bird,0.9966458678245544
1485,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-16-23.JPG,bird,0.9665683507919312
1486,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-16-32.JPG,bird,0.9278612732887268
1487,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-16-42.JPG,bird,0.9308829307556152
1488,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-17-48.JPG,bird,0.9222240447998047
1489,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-17-59.JPG,bird,0.9547135829925537
1490,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-18-07.JPG,bird,0.9451000690460205
1491,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-18-14.JPG,bird,0.9489732980728149
1492,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-18-58.JPG,bird,0.9625129103660583
1493,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-19-12.JPG,bird,0.9212850332260132
1494,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-19-37.JPG,bird,0.9308742880821228
1495,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-19-45.JPG,bird,0.9770506620407104
1496,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-19-53.JPG,bird,0.9305373430252075
1497,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-20-06.JPG,bird,0.8733801245689392
1498,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-20-22.JPG,bird,0.9681503176689148
1499,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-07 02-26-23.JPG,empty,0.0
1500,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-20-38.JPG,bird,0.9096966981887817
1501,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-20-46.JPG,bird,0.9358030557632446
1502,../../pictures/04_ZYNDRANOWA/B/Lato/2/2023-07-03 09-20-54.JPG,bird,0.9231708645820618
