,image,detected_animal,confidence
866,../pictures/02_WYSZOWATKA/B/Zima/1/2023-03-10 23-43-24.JPG,red deer,0.9999793767929077
867,../pictures/02_WYSZOWATKA/B/Zima/2/2023-03-01 10-17-49.JPG,bird,0.9999457597732544
868,../pictures/02_WYSZOWATKA/B/Zima/2/2023-03-03 08-49-26.JPG,squirrel,1.0
869,../pictures/02_WYSZOWATKA/B/Zima/3/2023-02-28 20-39-08.JPG,roe deer,0.9999992847442627
870,../pictures/02_WYSZOWATKA/B/Zima/3/2023-03-03 17-37-27.JPG,roe deer,1.0
871,../pictures/02_WYSZOWATKA/B/Zima/3/2023-03-04 19-10-29.JPG,roe deer,1.0
872,../pictures/02_WYSZOWATKA/B/Zima/3/2023-03-05 00-57-18.JPG,roe deer,0.9999618530273438
873,../pictures/02_WYSZOWATKA/B/Zima/3/2023-03-10 14-34-06.JPG,bird,0.9999984502792358
874,../pictures/02_WYSZOWATKA/B/Zima/3/2023-03-11 08-22-16.JPG,bird,0.9999971389770508
875,../pictures/02_WYSZOWATKA/B/Zima/3/2023-03-11 12-04-51.JPG,bird,0.9989569187164307
876,../pictures/02_WYSZOWATKA/R/Lato/1/2023-07-17 18-33-49.JPG,roe deer,0.9999994039535522
877,../pictures/02_WYSZOWATKA/R/Lato/1/2023-07-22 08-52-58.JPG,bird,1.0
878,../pictures/02_WYSZOWATKA/R/Lato/2/2023-07-18 20-34-04.JPG,wild boar,0.9999940395355225
879,../pictures/02_WYSZOWATKA/R/Lato/3/2023-07-20 17-05-52.JPG,squirrel,0.9999998807907104
880,../pictures/02_WYSZOWATKA/R/Lato/3/2023-07-20 17-14-21.JPG,squirrel,0.9999924898147583
881,../pictures/02_WYSZOWATKA/R/Lato/3/2023-07-23 12-04-14.JPG,squirrel,1.0
882,../pictures/02_WYSZOWATKA/R/Lato/3/2023-07-24 19-37-28.JPG,roe deer,0.9999785423278809
883,../pictures/02_WYSZOWATKA/R/Lato/3/2023-07-25 02-58-14.JPG,marten,0.9909070730209351
884,../pictures/02_WYSZOWATKA/R/Późna jesień/1/2022-12-02 03-05-04.JPG,beaver,0.548933744430542
885,../pictures/02_WYSZOWATKA/R/Późna jesień/1/2022-12-06 05-49-59.JPG,raccoon dog,0.40549883246421814
886,../pictures/02_WYSZOWATKA/R/Późna jesień/2/2022-11-30 16-41-14.JPG,wolf,0.993963897228241
887,../pictures/02_WYSZOWATKA/R/Późna jesień/2/2022-12-01 16-50-07.JPG,fox,0.9999998807907104
888,../pictures/02_WYSZOWATKA/R/Późna jesień/2/2022-12-01 16-50-27.JPG,fox,1.0
889,../pictures/02_WYSZOWATKA/R/Późna jesień/2/2022-12-05 08-21-40.JPG,squirrel,0.9999986886978149
890,../pictures/02_WYSZOWATKA/R/Późna jesień/2/2022-12-09 04-36-03.JPG,red deer,1.0
891,../pictures/02_WYSZOWATKA/R/Wczesna jesień/1/2022-09-24 18-58-41.JPG,hare,0.9999957084655762
892,../pictures/02_WYSZOWATKA/R/Wczesna jesień/1/2022-10-04 13-08-12.JPG,empty,0.0
893,../pictures/02_WYSZOWATKA/R/Wczesna jesień/2/2022-09-30 07-12-12.JPG,empty,0.0
894,../pictures/02_WYSZOWATKA/R/Wczesna jesień/2/2022-09-30 07-12-21.JPG,empty,0.0
895,../pictures/02_WYSZOWATKA/R/Wczesna jesień/2/2022-09-30 07-12-28.JPG,empty,0.0
896,../pictures/02_WYSZOWATKA/R/Wczesna jesień/2/2022-09-30 07-12-36.JPG,empty,0.0
897,../pictures/02_WYSZOWATKA/R/Wczesna jesień/2/2022-09-30 07-12-44.JPG,empty,0.0
898,../pictures/02_WYSZOWATKA/R/Wczesna jesień/3/2022-10-02 10-41-05.JPG,empty,0.0
899,../pictures/02_WYSZOWATKA/R/Wczesna jesień/3/2022-10-06 12-41-01.JPG,empty,0.0
900,../pictures/02_WYSZOWATKA/R/Wczesna jesień/3/2022-10-06 12-41-15.JPG,empty,0.0
901,../pictures/02_WYSZOWATKA/R/Wczesna jesień/3/2022-10-06 12-41-23.JPG,empty,0.0
902,../pictures/02_WYSZOWATKA/R/Wczesna jesień/3/2022-10-08 08-22-52.JPG,empty,0.0
903,../pictures/02_WYSZOWATKA/R/Wczesna jesień/3/2022-10-08 08-23-10.JPG,empty,0.0
904,../pictures/02_WYSZOWATKA/R/Wczesna jesień/3/2022-10-08 08-23-27.JPG,empty,0.0
905,../pictures/02_WYSZOWATKA/R/Wczesna jesień/3/2022-10-08 08-23-35.JPG,empty,0.0
906,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-14 03-23-58.JPG,empty,0.0
907,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-11 20-33-51.JPG,empty,0.0
908,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-13 12-50-38.JPG,empty,0.0
909,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-13 20-33-33.JPG,empty,0.0
910,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-16 19-16-53.JPG,empty,0.0
911,../pictures/02_WYSZOWATKA/R/Zima/1/2023-02-28 18-27-16.JPG,empty,0.0
912,../pictures/02_WYSZOWATKA/R/Zima/2/2023-02-27 05-04-43.JPG,empty,0.0
913,../pictures/02_WYSZOWATKA/R/Zima/2/2023-02-28 04-30-49.JPG,empty,0.0
914,../pictures/02_WYSZOWATKA/R/Zima/2/2023-03-01 04-19-40.JPG,empty,0.0
915,../pictures/02_WYSZOWATKA/R/Zima/2/2023-03-02 21-46-02.JPG,empty,0.0
916,../pictures/02_WYSZOWATKA/R/Zima/2/2023-03-08 05-17-29.JPG,empty,0.0
917,../pictures/02_WYSZOWATKA/R/Zima/2/2023-03-09 10-41-29.JPG,empty,0.0
918,../pictures/02_WYSZOWATKA/R/Zima/2/2023-03-09 10-41-36.JPG,empty,0.0
919,../pictures/02_WYSZOWATKA/R/Wczesna jesień/1/2022-09-25 18-30-23.JPG,hare,0.9228451251983643
920,../pictures/02_WYSZOWATKA/R/Wczesna jesień/1/2022-09-27 19-12-08.JPG,hare,0.9983683228492737
921,../pictures/02_WYSZOWATKA/R/Wczesna jesień/1/2022-09-27 23-17-44.JPG,hare,0.43676015734672546
922,../pictures/02_WYSZOWATKA/R/Wczesna jesień/1/2022-09-28 07-00-27.JPG,hare,0.994437575340271
923,../pictures/02_WYSZOWATKA/R/Wczesna jesień/3/2022-09-25 04-56-30.JPG,red deer,0.9703963994979858
924,../pictures/02_WYSZOWATKA/R/Wczesna jesień/3/2022-09-25 04-56-52.JPG,red deer,1.0
925,../pictures/02_WYSZOWATKA/R/Wczesna jesień/3/2022-10-02 20-16-33.JPG,red deer,0.9999496936798096
926,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-03 16-37-21.JPG,bear,0.632959246635437
927,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-05 09-27-34.JPG,bird,0.9999817609786987
928,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-05 12-34-50.JPG,roe deer,0.9999995231628418
929,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-08 06-36-42.JPG,roe deer,0.9999097585678101
930,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-08 06-36-51.JPG,roe deer,0.9999711513519287
931,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-08 06-37-06.JPG,roe deer,0.559844970703125
932,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-08 23-28-52.JPG,lynx,0.7745720744132996
933,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-10 03-05-32.JPG,polecat,0.6790649890899658
934,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-12 19-55-56.JPG,red deer,0.7017097473144531
935,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-12 19-56-04.JPG,red deer,0.9999783039093018
936,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-15 16-18-48.JPG,roe deer,0.9997174143791199
937,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-15 16-19-02.JPG,roe deer,0.9999986886978149
938,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-15 16-20-07.JPG,roe deer,0.9999983310699463
939,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-15 18-23-07.JPG,red deer,1.0
940,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-15 18-23-24.JPG,red deer,0.9999966621398926
941,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-15 18-23-40.JPG,red deer,1.0
942,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-19 04-52-56.JPG,marten,0.8958019018173218
943,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-19 20-16-01.JPG,fox,0.9971108436584473
944,../pictures/02_WYSZOWATKA/R/Wiosna/1/2023-05-19 20-16-16.JPG,fox,0.9810667037963867
945,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-09 22-11-36.JPG,wild boar,0.9647722840309143
946,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-09 22-12-32.JPG,fallow deer,0.9982138872146606
947,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-11 20-34-02.JPG,bear,0.5732405781745911
948,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-13 12-50-56.JPG,roe deer,0.8834410905838013
949,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-19 18-50-59.JPG,red deer,0.9968024492263794
950,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-20 03-57-40.JPG,red deer,0.38127267360687256
951,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-20 11-11-00.JPG,roe deer,0.9628375768661499
952,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-20 13-56-20.JPG,fallow deer,0.9365096092224121
953,../pictures/02_WYSZOWATKA/R/Wiosna/3/2023-05-20 14-00-09.JPG,roe deer,0.9996893405914307
954,../pictures/02_WYSZOWATKA/R/Zima/1/2023-03-10 00-55-44.JPG,red deer,0.9964799284934998
955,../pictures/02_WYSZOWATKA/R/Zima/1/2023-03-10 00-56-05.JPG,red deer,0.9104614853858948
956,../pictures/02_WYSZOWATKA/R/Zima/1/2023-03-10 15-19-56.JPG,roe deer,1.0
957,../pictures/02_WYSZOWATKA/R/Zima/1/2023-03-10 15-21-47.JPG,bison,0.2718890607357025
958,../pictures/02_WYSZOWATKA/R/Zima/1/2023-03-10 15-22-31.JPG,roe deer,1.0
959,../pictures/02_WYSZOWATKA/R/Zima/1/2023-03-10 15-24-38.JPG,roe deer,1.0
960,../pictures/02_WYSZOWATKA/R/Zima/1/2023-03-10 15-26-38.JPG,roe deer,1.0
961,../pictures/02_WYSZOWATKA/R/Zima/2/2023-02-28 02-41-23.JPG,marten,0.99669349193573
962,../pictures/02_WYSZOWATKA/R/Zima/2/2023-02-28 02-42-43.JPG,raccoon dog,0.9197431206703186
963,../pictures/02_WYSZOWATKA/R/Zima/2/2023-03-03 05-47-55.JPG,wild boar,0.9998018145561218
964,../pictures/02_WYSZOWATKA/R/Zima/2/2023-03-05 09-42-35.JPG,red deer,0.9999990463256836
965,../pictures/02_WYSZOWATKA/R/Zima/2/2023-03-05 09-42-43.JPG,red deer,0.7683449983596802
966,../pictures/02_WYSZOWATKA/R/Zima/2/2023-03-05 09-42-58.JPG,red deer,0.9999713897705078
967,../pictures/02_WYSZOWATKA/R/Zima/2/2023-03-08 22-46-15.JPG,fox,0.998465895652771
968,../pictures/02_WYSZOWATKA/R/Zima/3/2023-03-02 14-08-07.JPG,roe deer,1.0
969,../pictures/02_WYSZOWATKA/R/Zima/3/2023-03-05 11-48-17.JPG,empty,0.0
970,../pictures/02_WYSZOWATKA/R/Zima/3/2023-03-05 11-48-27.JPG,empty,0.0
971,../pictures/02_WYSZOWATKA/R/Zima/3/2023-03-05 11-48-47.JPG,empty,0.0
972,../pictures/02_WYSZOWATKA/R/Zima/3/2023-03-05 11-49-46.JPG,empty,0.0
973,../pictures/02_WYSZOWATKA/R/Zima/3/2023-03-06 16-58-28.JPG,empty,0.0
974,../pictures/02_WYSZOWATKA/R/Zima/3/2023-03-06 16-59-49.JPG,empty,0.0
975,../pictures/03_CHYROWA/B/Lato/1/2023-07-01 11-20-03.JPG,empty,0.0
976,../pictures/03_CHYROWA/B/Lato/3/2023-07-09 17-41-57.JPG,empty,0.0
977,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-07 19-26-09.JPG,empty,0.0
978,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-10 11-45-07.JPG,empty,0.0
979,../pictures/02_WYSZOWATKA/R/Zima/3/2023-03-02 14-08-22.JPG,roe deer,0.9999992847442627
980,../pictures/03_CHYROWA/B/Lato/1/2023-06-30 04-34-55.JPG,wolf,0.9999614953994751
981,../pictures/03_CHYROWA/B/Lato/2/2023-06-26 04-45-26.JPG,red deer,0.9712632894515991
982,../pictures/03_CHYROWA/B/Lato/2/2023-06-26 04-46-15.JPG,red deer,0.9999990463256836
983,../pictures/03_CHYROWA/B/Lato/2/2023-06-26 08-29-01.JPG,bird,0.999994158744812
984,../pictures/03_CHYROWA/B/Lato/2/2023-06-26 08-29-12.JPG,bird,0.9999933242797852
985,../pictures/03_CHYROWA/B/Lato/3/2023-06-25 17-00-47.JPG,bird,0.9999897480010986
986,../pictures/03_CHYROWA/B/Lato/3/2023-06-26 00-55-45.JPG,marten,0.8160219192504883
987,../pictures/03_CHYROWA/B/Lato/3/2023-06-26 04-33-42.JPG,red deer,0.999265730381012
988,../pictures/03_CHYROWA/B/Lato/3/2023-06-26 04-34-48.JPG,lynx,0.2997854948043823
989,../pictures/03_CHYROWA/B/Lato/3/2023-06-26 04-35-18.JPG,red deer,0.9996923208236694
990,../pictures/03_CHYROWA/B/Lato/3/2023-06-26 04-36-22.JPG,red deer,0.9997751116752625
991,../pictures/03_CHYROWA/B/Lato/3/2023-06-28 20-55-07.JPG,red deer,0.9999134540557861
992,../pictures/03_CHYROWA/B/Lato/3/2023-06-28 20-56-13.JPG,red deer,0.9999369382858276
993,../pictures/03_CHYROWA/B/Lato/3/2023-06-29 04-35-58.JPG,fallow deer,0.5669214129447937
994,../pictures/03_CHYROWA/B/Lato/3/2023-07-01 09-31-56.JPG,mink,0.9949461817741394
995,../pictures/03_CHYROWA/B/Lato/3/2023-07-03 05-03-07.JPG,red deer,0.3038146197795868
996,../pictures/03_CHYROWA/B/Lato/3/2023-07-03 05-03-15.JPG,fallow deer,0.9981054067611694
997,../pictures/03_CHYROWA/B/Lato/3/2023-07-09 04-29-48.JPG,marten,0.5770549774169922
998,../pictures/03_CHYROWA/B/Lato/3/2023-07-10 07-24-57.JPG,marten,0.44087517261505127
999,../pictures/03_CHYROWA/B/Lato/3/2023-07-11 07-24-53.JPG,mink,0.9389027953147888
1000,../pictures/03_CHYROWA/B/Lato/3/2023-07-11 11-58-36.JPG,mink,0.8738114237785339
1001,../pictures/03_CHYROWA/B/Lato/3/2023-07-12 10-12-56.JPG,squirrel,1.0
1002,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-07 21-36-13.JPG,bird,0.8257954716682434
1003,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-09 00-16-31.JPG,bird,0.9999762773513794
1004,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-09 00-39-01.JPG,bird,0.999413251876831
1005,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-09 20-33-06.JPG,bird,0.999983549118042
1006,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-09 20-33-52.JPG,bird,0.9999948740005493
1007,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-09 20-35-19.JPG,bird,0.9999815225601196
1008,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-09 20-37-25.JPG,bird,0.9999924898147583
1009,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-09 20-41-50.JPG,bird,0.9999306201934814
1010,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-10 02-03-44.JPG,wild boar,0.8112022876739502
1011,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-11 00-32-44.JPG,bird,0.9994932413101196
1012,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-11 19-23-19.JPG,bird,0.9999239444732666
1013,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-19 00-11-23.JPG,bird,0.9997939467430115
1014,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-19 00-13-23.JPG,bird,0.9999995231628418
1015,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-19 01-57-03.JPG,bird,0.9999998807907104
1016,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-19 02-22-32.JPG,badger,0.7256497740745544
1017,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-19 02-28-32.JPG,badger,0.739122211933136
1018,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-21 07-37-00.JPG,bird,0.5553485155105591
1019,../pictures/03_CHYROWA/B/Późna jesień/1/2022-11-21 18-51-07.JPG,fallow deer,0.5625681281089783
1020,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-08 07-23-13.JPG,red deer,1.0
1021,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-10 11-45-19.JPG,wolf,0.8967589735984802
1022,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-10 13-41-11.JPG,raccoon dog,0.822849690914154
1023,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-10 17-42-32.JPG,wolf,0.9596062302589417
1024,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-10 17-44-31.JPG,wolf,0.9988699555397034
1025,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-10 17-47-11.JPG,wolf,0.9999943971633911
1026,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-10 21-50-10.JPG,wolf,0.9999922513961792
1027,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-10 21-51-47.JPG,wolf,0.9999946355819702
1028,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-10 21-53-16.JPG,wolf,0.9979631900787354
1029,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-16 10-49-20.JPG,empty,0.0
1030,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-21 18-47-45.JPG,empty,0.0
1031,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-39-09.JPG,empty,0.0
1032,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-09 05-50-40.JPG,empty,0.0
1033,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-09 21-47-15.JPG,empty,0.0
1034,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-15 04-41-21.JPG,empty,0.0
1035,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-15 04-49-27.JPG,empty,0.0
1036,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-18 12-13-29.JPG,empty,0.0
1037,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-10 21-53-56.JPG,wolf,0.9999765157699585
1038,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-10 21-58-27.JPG,wolf,1.0
1039,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-14 01-33-28.JPG,bird,0.9999592304229736
1040,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-14 01-33-35.JPG,weasel,0.5523234009742737
1041,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-14 01-33-44.JPG,weasel,0.4781801998615265
1042,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-17 14-20-16.JPG,red deer,0.9998893737792969
1043,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-20 06-51-15.JPG,red deer,1.0
1044,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-21 18-49-53.JPG,red deer,0.9979612827301025
1045,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-21 18-50-50.JPG,red deer,0.9989097118377686
1046,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-25 21-40-01.JPG,fox,1.0
1047,../pictures/03_CHYROWA/B/Późna jesień/2/2022-11-25 22-16-37.JPG,fox,1.0
1048,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-39-16.JPG,wild boar,0.9754040241241455
1049,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-39-24.JPG,raccoon dog,0.7143508195877075
1050,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-39-32.JPG,wild boar,0.9541147351264954
1051,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-39-41.JPG,wild boar,0.9984048008918762
1052,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-39-49.JPG,badger,0.9047421216964722
1053,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-39-57.JPG,raccoon dog,0.2664305567741394
1054,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-40-05.JPG,bear,0.6887339353561401
1055,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-40-13.JPG,bear,0.8588024377822876
1056,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-40-23.JPG,bear,0.48086702823638916
1057,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-40-31.JPG,bear,0.7358783483505249
1058,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-40-39.JPG,wild boar,0.9988032579421997
1059,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-40-46.JPG,bear,0.8960751891136169
1060,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-40-55.JPG,bear,0.9028971791267395
1061,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-41-04.JPG,wild boar,0.9827722907066345
1062,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-41-12.JPG,bear,0.8996859788894653
1063,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-41-22.JPG,wild boar,0.49411219358444214
1064,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-41-29.JPG,badger,0.674447238445282
1065,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-41-43.JPG,wild boar,0.9998492002487183
1066,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-42-36.JPG,wild boar,0.9999903440475464
1067,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-42-46.JPG,wild boar,0.9986899495124817
1068,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-43-12.JPG,wild boar,0.9996135830879211
1069,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-43-20.JPG,wild boar,0.9553197026252747
1070,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-08 04-43-30.JPG,wild boar,1.0
1071,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-09 02-50-49.JPG,raccoon dog,0.5902348160743713
1072,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-09 09-27-19.JPG,wolf,0.9557925462722778
1073,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-09 09-27-43.JPG,wolf,0.9999973773956299
1074,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-09 09-27-50.JPG,wolf,0.9998394250869751
1075,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-09 18-32-40.JPG,fox,0.9585808515548706
1076,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-09 20-54-08.JPG,fox,0.9805344939231873
1077,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-09 20-55-05.JPG,wolf,0.9997249245643616
1078,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-09 20-55-20.JPG,wolf,0.9749532341957092
1079,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-09 21-47-22.JPG,wolf,0.9987905621528625
1080,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-15 04-38-55.JPG,red deer,0.9999997615814209
1081,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-18 12-16-06.JPG,bird,0.9996010661125183
1082,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-18 12-22-41.JPG,bird,0.9999929666519165
1083,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-18 12-23-35.JPG,bird,0.994860827922821
1084,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-18 12-32-57.JPG,bird,0.9999924898147583
1085,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-21 06-39-11.JPG,red deer,1.0
1086,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-21 06-41-30.JPG,bison,0.9118621349334717
1087,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-25 12-14-10.JPG,empty,0.0
1088,../pictures/03_CHYROWA/B/Wczesna jesień/1/2022-09-15 14-14-22.JPG,empty,0.0
1089,../pictures/03_CHYROWA/B/Wczesna jesień/1/2022-09-16 00-38-09.JPG,empty,0.0
1090,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-21 06-42-02.JPG,red deer,0.9999979734420776
1091,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-21 08-00-18.JPG,red deer,1.0
1092,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-22 07-27-18.JPG,wildcat,0.9991616010665894
1093,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-23 23-13-51.JPG,red deer,0.9999998807907104
1094,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-23 23-14-06.JPG,red deer,1.0
1095,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-23 23-14-48.JPG,red deer,0.9771075248718262
1096,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-24 12-03-23.JPG,roe deer,1.0
1097,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-24 12-03-34.JPG,roe deer,1.0
1098,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-24 12-05-04.JPG,roe deer,0.9999995231628418
1099,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-24 12-05-37.JPG,roe deer,0.9999997615814209
1100,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-24 12-05-52.JPG,roe deer,0.9999971389770508
1101,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-24 12-06-17.JPG,roe deer,0.9999699592590332
1102,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-25 12-14-03.JPG,fox,1.0
1103,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-26 03-53-17.JPG,raccoon dog,0.8277938365936279
1104,../pictures/03_CHYROWA/B/Późna jesień/3/2022-11-26 03-58-56.JPG,fallow deer,0.9979299306869507
1105,../pictures/03_CHYROWA/B/Wczesna jesień/1/2022-09-11 07-02-01.JPG,roe deer,0.9999986886978149
1106,../pictures/03_CHYROWA/B/Wczesna jesień/1/2022-09-11 22-10-41.JPG,bear,0.5747604966163635
1107,../pictures/03_CHYROWA/B/Wczesna jesień/1/2022-09-11 22-11-24.JPG,beaver,0.7210636138916016
1108,../pictures/03_CHYROWA/B/Wczesna jesień/1/2022-09-11 22-12-39.JPG,beaver,0.9546216726303101
1109,../pictures/03_CHYROWA/B/Wczesna jesień/1/2022-09-11 22-19-23.JPG,beaver,0.9290539026260376
1110,../pictures/03_CHYROWA/B/Wczesna jesień/1/2022-09-11 22-23-30.JPG,bear,0.9726901054382324
1111,../pictures/03_CHYROWA/B/Wczesna jesień/1/2022-09-11 22-26-21.JPG,beaver,0.9843081831932068
1112,../pictures/03_CHYROWA/B/Wczesna jesień/1/2022-09-12 01-00-22.JPG,badger,0.46209385991096497
1113,../pictures/03_CHYROWA/B/Wczesna jesień/1/2022-09-12 20-11-48.JPG,beaver,1.0
