,image,detected_animal,confidence
4183,../pictures/09_OSŁAWICA/R/Późna jesień/1/2022-11-17 02-39-00.JPG,badger,0.998755693435669
4184,../pictures/09_OSŁAWICA/R/Późna jesień/1/2022-11-17 16-48-45.JPG,wild boar,0.998557984828949
4185,../pictures/09_OSŁAWICA/R/Późna jesień/1/2022-11-17 16-48-52.JPG,polecat,0.1140003353357315
4186,../pictures/09_OSŁAWICA/R/Późna jesień/1/2022-11-18 06-27-02.JPG,fox,0.9943453073501587
4187,../pictures/09_OSŁAWICA/R/Późna jesień/1/2022-11-19 06-47-23.JPG,fox,0.996116042137146
4188,../pictures/09_OSŁAWICA/R/Późna jesień/1/2022-11-22 05-49-24.JPG,fox,0.9939192533493042
4189,../pictures/09_OSŁAWICA/R/Późna jesień/1/2022-11-22 18-46-52.JPG,wildcat,0.989345371723175
4190,../pictures/09_OSŁAWICA/R/Późna jesień/2/2022-07-12 16-50-52.JPG,roe deer,0.9595859050750732
4191,../pictures/09_OSŁAWICA/R/Późna jesień/2/2022-07-23 08-17-12.JPG,roe deer,0.9995338916778564
4192,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-17 07-25-16.JPG,roe deer,0.9991335272789001
4193,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-19 09-11-06.JPG,roe deer,0.9953535795211792
4194,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-19 09-12-28.JPG,fallow deer,0.7661028504371643
4195,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-22 07-40-23.JPG,roe deer,0.976077139377594
4196,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-22 07-41-44.JPG,roe deer,0.9994400143623352
4197,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-22 15-01-30.JPG,roe deer,0.9284923672676086
4198,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-22 15-01-59.JPG,roe deer,0.9992947578430176
4199,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-22 15-02-26.JPG,roe deer,0.9828500151634216
4200,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-22 15-02-34.JPG,roe deer,0.9945936799049377
4201,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-22 15-02-41.JPG,roe deer,0.9843199849128723
4202,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-22 15-03-41.JPG,roe deer,0.9970226883888245
4203,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-22 15-03-49.JPG,roe deer,0.4692663848400116
4204,../pictures/09_OSŁAWICA/R/Późna jesień/3/2022-11-22 15-04-06.JPG,roe deer,0.999036431312561
4205,../pictures/09_OSŁAWICA/R/Wczesna jesień/1/2022-09-11 13-24-01.JPG,dog,0.9861029386520386
4206,../pictures/09_OSŁAWICA/R/Wczesna jesień/1/2022-09-12 21-08-30.JPG,marten,0.8973374366760254
4207,../pictures/09_OSŁAWICA/R/Wczesna jesień/1/2022-09-13 15-24-45.JPG,fox,0.9971517324447632
4208,../pictures/09_OSŁAWICA/R/Wczesna jesień/1/2022-09-13 21-39-30.JPG,fox,0.9102323055267334
4209,../pictures/09_OSŁAWICA/R/Wczesna jesień/1/2022-09-17 00-36-13.JPG,fox,0.9914901852607727
4210,../pictures/09_OSŁAWICA/R/Wczesna jesień/1/2022-09-17 21-45-33.JPG,wildcat,0.925498902797699
4211,../pictures/09_OSŁAWICA/R/Wczesna jesień/2/2022-09-10 17-58-23.JPG,bird,0.2899772822856903
4212,../pictures/09_OSŁAWICA/R/Wczesna jesień/2/2022-09-10 17-58-40.JPG,bird,0.9382321834564209
4213,../pictures/09_OSŁAWICA/R/Wczesna jesień/2/2022-09-10 18-04-07.JPG,bird,0.5004254579544067
4214,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-11 12-55-57.JPG,empty,0.0
4215,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-14 09-14-29.JPG,empty,0.0
4216,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-14 09-14-38.JPG,empty,0.0
4217,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-14 09-14-45.JPG,empty,0.0
4218,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-14 09-14-54.JPG,empty,0.0
4219,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-14 09-17-18.JPG,empty,0.0
4220,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-14 09-17-32.JPG,empty,0.0
4221,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-15 06-33-54.JPG,empty,0.0
4222,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-16 08-22-57.JPG,empty,0.0
4223,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-16 08-24-17.JPG,empty,0.0
4224,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-16 08-24-24.JPG,empty,0.0
4225,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-16 08-24-52.JPG,empty,0.0
4226,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-17 09-00-12.JPG,empty,0.0
4227,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-17 09-00-21.JPG,empty,0.0
4228,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-17 09-04-13.JPG,empty,0.0
4229,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-17 09-04-20.JPG,empty,0.0
4230,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-17 09-04-27.JPG,empty,0.0
4231,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-17 09-07-09.JPG,empty,0.0
4232,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-17 09-07-49.JPG,empty,0.0
4233,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-17 09-37-01.JPG,empty,0.0
4234,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-17 09-37-11.JPG,empty,0.0
4235,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-18 11-34-51.JPG,empty,0.0
4236,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-18 13-09-32.JPG,empty,0.0
4237,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-19 10-18-56.JPG,empty,0.0
4238,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-19 10-19-12.JPG,empty,0.0
4239,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-19 10-19-43.JPG,empty,0.0
4240,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-19 10-19-52.JPG,empty,0.0
4241,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-19 10-20-00.JPG,empty,0.0
4242,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-19 10-23-11.JPG,empty,0.0
4243,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-21 10-52-40.JPG,empty,0.0
4244,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-21 10-59-43.JPG,empty,0.0
4245,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-21 11-00-39.JPG,empty,0.0
4246,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-17 11-52-05.JPG,empty,0.0
4247,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-17 11-52-19.JPG,empty,0.0
4248,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-20 20-35-01.JPG,empty,0.0
4249,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-25 21-04-08.JPG,empty,0.0
4250,../pictures/09_OSŁAWICA/R/Wiosna/2/2023-04-17 11-50-52.JPG,empty,0.0
4251,../pictures/09_OSŁAWICA/R/Wiosna/2/2023-04-17 11-51-01.JPG,empty,0.0
4252,../pictures/09_OSŁAWICA/R/Wczesna jesień/2/2022-09-11 13-37-51.JPG,red deer,0.9934754967689514
4253,../pictures/09_OSŁAWICA/R/Wczesna jesień/2/2022-09-13 09-51-49.JPG,squirrel,0.35559380054473877
4254,../pictures/09_OSŁAWICA/R/Wczesna jesień/2/2022-09-13 15-11-38.JPG,squirrel,0.8884207010269165
4255,../pictures/09_OSŁAWICA/R/Wczesna jesień/2/2022-09-13 15-11-48.JPG,squirrel,0.3561191260814667
4256,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-08 00-41-30.JPG,bear,0.9611082673072815
4257,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-08 00-41-36.JPG,bear,0.9922378659248352
4258,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-08 00-41-44.JPG,wild boar,0.44882434606552124
4259,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-09 17-53-44.JPG,roe deer,0.598270833492279
4260,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-10 16-55-25.JPG,red deer,0.9990952014923096
4261,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-10 16-55-40.JPG,red deer,0.9986177682876587
4262,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-11 12-55-22.JPG,fallow deer,0.18848802149295807
4263,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-14 19-50-53.JPG,badger,0.9924922585487366
4264,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-15 20-21-35.JPG,marten,0.35259029269218445
4265,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-17 09-00-28.JPG,fallow deer,0.2510046064853668
4266,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-18 07-19-25.JPG,fallow deer,0.20323552191257477
4267,../pictures/09_OSŁAWICA/R/Wczesna jesień/3/2022-09-18 11-37-35.JPG,fallow deer,0.2840195894241333
4268,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-18 14-42-05.JPG,red deer,0.9681174755096436
4269,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-18 14-42-13.JPG,red deer,0.9741019010543823
4270,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-18 14-42-29.JPG,red deer,0.9920350909233093
4271,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 18-56-55.JPG,wild boar,0.9972490668296814
4272,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 18-57-10.JPG,wild boar,0.9976139068603516
4273,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 18-58-03.JPG,wild boar,0.9968906044960022
4274,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 18-58-17.JPG,wild boar,0.9985937476158142
4275,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 18-58-33.JPG,wild boar,0.9979444146156311
4276,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 18-58-54.JPG,wild boar,0.9968909621238708
4277,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 18-59-02.JPG,wild boar,0.998809814453125
4278,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 18-59-13.JPG,wild boar,0.9975942969322205
4279,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 18-59-51.JPG,wild boar,0.9991915822029114
4280,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 19-00-13.JPG,wild boar,0.9996132254600525
4281,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 19-00-32.JPG,wild boar,0.9993877410888672
4282,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 19-00-42.JPG,wild boar,0.9995644688606262
4283,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 19-00-49.JPG,wild boar,0.9996330738067627
4284,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 19-01-02.JPG,wild boar,0.9964613318443298
4285,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 19-01-17.JPG,wild boar,0.9990088939666748
4286,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 19-01-46.JPG,wild boar,0.9980277419090271
4287,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 19-03-10.JPG,wild boar,0.9790319204330444
4288,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 19-04-49.JPG,wild boar,0.9920427203178406
4289,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 19-05-18.JPG,wild boar,0.9966868758201599
4290,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-19 19-31-13.JPG,wild boar,0.9977574944496155
4291,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-21 13-24-33.JPG,roe deer,0.5556827187538147
4292,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-22 14-12-17.JPG,roe deer,0.9969720840454102
4293,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-22 14-12-31.JPG,roe deer,0.9961901903152466
4294,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-24 12-33-29.JPG,roe deer,0.9925928711891174
4295,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-26 18-14-26.JPG,red deer,0.5593224167823792
4296,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-28 05-51-29.JPG,roe deer,0.9692622423171997
4297,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-28 05-51-58.JPG,roe deer,0.9853595495223999
4298,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-28 05-53-35.JPG,roe deer,0.9986982345581055
4299,../pictures/09_OSŁAWICA/R/Wiosna/1/2023-04-28 16-50-15.JPG,roe deer,0.9917863011360168
4300,../pictures/09_OSŁAWICA/R/Wiosna/2/2023-04-18 14-56-12.JPG,red deer,0.8370857834815979
4301,../pictures/09_OSŁAWICA/R/Wiosna/2/2023-04-20 11-27-11.JPG,wild boar,0.9981575608253479
4302,../pictures/09_OSŁAWICA/R/Wiosna/2/2023-04-23 08-19-49.JPG,empty,0.0
4303,../pictures/09_OSŁAWICA/R/Wiosna/2/2023-04-25 15-33-52.JPG,empty,0.0
4304,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-17 09-03-53.JPG,empty,0.0
4305,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-18 13-57-49.JPG,empty,0.0
4306,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-18 14-16-18.JPG,empty,0.0
4307,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-23 10-19-41.JPG,empty,0.0
4308,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-23 15-38-12.JPG,empty,0.0
4309,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-23 16-37-25.JPG,empty,0.0
4310,../pictures/10_ŁUPKÓW/B/Lato/1/2023-08-01 09-26-18.JPG,empty,0.0
4311,../pictures/09_OSŁAWICA/R/Wiosna/2/2023-04-20 11-27-32.JPG,wild boar,0.9985657334327698
4312,../pictures/09_OSŁAWICA/R/Wiosna/2/2023-04-22 13-53-42.JPG,bird,0.9697175025939941
4313,../pictures/09_OSŁAWICA/R/Wiosna/2/2023-04-22 16-26-17.JPG,bird,0.7184610366821289
4314,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-19 09-34-58.JPG,wild boar,0.9912229776382446
4315,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-19 09-35-11.JPG,wild boar,0.9993378520011902
4316,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-19 09-35-18.JPG,wild boar,0.9988579750061035
4317,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-19 09-35-26.JPG,wild boar,0.9985190033912659
4318,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-20 14-57-40.JPG,roe deer,0.4352213144302368
4319,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-20 18-51-12.JPG,wild boar,0.9982479810714722
4320,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-20 18-51-45.JPG,wild boar,0.9987975358963013
4321,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-20 18-53-21.JPG,wild boar,0.9981947541236877
4322,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-20 18-56-29.JPG,wild boar,0.9990905523300171
4323,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-20 18-57-09.JPG,wild boar,0.9994805455207825
4324,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-20 18-59-13.JPG,wild boar,0.9277311563491821
4325,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-20 18-59-43.JPG,wild boar,0.9937567710876465
4326,../pictures/09_OSŁAWICA/R/Wiosna/3/2023-04-20 19-02-43.JPG,wild boar,0.9952602982521057
4327,../pictures/09_OSŁAWICA/R/Zima/2/2022-02-02 09-29-46.JPG,roe deer,0.999303936958313
4328,../pictures/09_OSŁAWICA/R/Zima/2/2022-02-08 08-50-09.JPG,fox,0.9989834427833557
4329,../pictures/09_OSŁAWICA/R/Zima/2/2022-02-09 09-22-31.JPG,red deer,0.9808802008628845
4330,../pictures/09_OSŁAWICA/R/Zima/2/2022-02-09 09-23-35.JPG,red deer,0.9529007077217102
4331,../pictures/09_OSŁAWICA/R/Zima/2/2022-02-10 23-46-01.JPG,red deer,0.9822631478309631
4332,../pictures/09_OSŁAWICA/R/Zima/2/2022-02-10 23-46-15.JPG,red deer,0.9778889417648315
4333,../pictures/09_OSŁAWICA/R/Zima/2/2022-02-10 23-47-05.JPG,red deer,0.9745912551879883
4334,../pictures/09_OSŁAWICA/R/Zima/2/2022-02-10 23-47-27.JPG,red deer,0.8519048094749451
4335,../pictures/09_OSŁAWICA/R/Zima/3/2022-02-08 10-03-35.JPG,bird,0.9567893743515015
4336,../pictures/09_OSŁAWICA/R/Zima/3/2022-02-09 09-28-38.JPG,red deer,0.9893129467964172
4337,../pictures/09_OSŁAWICA/R/Zima/3/2022-02-09 09-28-44.JPG,red deer,0.9728672504425049
4338,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-17 20-45-07.JPG,red deer,0.9337633848190308
4339,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-17 20-45-16.JPG,red deer,0.7642146944999695
4340,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-17 20-45-32.JPG,red deer,0.5131472945213318
4341,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-17 20-46-29.JPG,red deer,0.9601485133171082
4342,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-17 20-46-46.JPG,red deer,0.8895406723022461
4343,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-17 20-47-35.JPG,red deer,0.9538776278495789
4344,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-18 22-10-29.JPG,wolf,0.9920435547828674
4345,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-19 10-35-22.JPG,raccoon dog,0.17605118453502655
4346,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-20 17-17-57.JPG,red deer,0.9463750720024109
4347,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-24 04-19-34.JPG,wild boar,0.992443859577179
4348,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-24 04-19-44.JPG,wild boar,0.9992803931236267
4349,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-28 05-27-01.JPG,red deer,0.9804868102073669
4350,../pictures/10_ŁUPKÓW/B/Lato/1/2023-07-28 05-28-41.JPG,red deer,0.9918146729469299
4351,../pictures/10_ŁUPKÓW/B/Lato/1/2023-08-01 09-26-04.JPG,red deer,0.9948610663414001
4352,../pictures/10_ŁUPKÓW/B/Lato/1/2023-08-01 15-28-19.JPG,red deer,0.9927390217781067
4353,../pictures/10_ŁUPKÓW/B/Lato/1/2023-08-01 19-35-54.JPG,red deer,0.9963307976722717
4354,../pictures/10_ŁUPKÓW/B/Lato/1/2023-08-01 21-03-45.JPG,bear,0.8730894923210144
4355,../pictures/10_ŁUPKÓW/B/Lato/1/2023-08-09 19-29-43.JPG,red deer,0.9185397028923035
4356,../pictures/10_ŁUPKÓW/B/Lato/1/2023-08-09 19-29-54.JPG,red deer,0.997526228427887
4357,../pictures/10_ŁUPKÓW/B/Lato/1/2023-08-09 21-23-27.JPG,marten,0.9970083832740784
4358,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-17 17-57-10.JPG,red deer,0.9955423474311829
4359,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-17 17-57-22.JPG,red deer,0.996588945388794
4360,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-17 17-57-42.JPG,red deer,0.9605690240859985
4361,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-18 15-06-29.JPG,empty,0.0
4362,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-18 15-06-38.JPG,empty,0.0
4363,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-26 11-44-45.JPG,empty,0.0
4364,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-17 17-58-36.JPG,red deer,0.9663917422294617
4365,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-19 16-34-16.JPG,fallow deer,0.7067704796791077
4366,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-24 10-50-21.JPG,bird,0.9702454209327698
4367,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-25 00-13-18.JPG,red deer,0.9972075819969177
4368,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-25 02-17-38.JPG,red deer,0.654132604598999
4369,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-25 02-29-23.JPG,red deer,0.5248947143554688
4370,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-25 02-30-59.JPG,red deer,0.8094443678855896
4371,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-26 04-27-15.JPG,wild boar,0.9923984408378601
4372,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-26 10-27-40.JPG,red deer,0.9912153482437134
4373,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-28 03-50-13.JPG,wildcat,0.9951536655426025
4374,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-28 03-50-21.JPG,wildcat,0.9937108755111694
4375,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-28 11-39-39.JPG,fallow deer,0.5215615630149841
4376,../pictures/10_ŁUPKÓW/B/Lato/2/2023-07-29 09-03-45.JPG,red deer,0.9952816367149353
4377,../pictures/10_ŁUPKÓW/B/Lato/2/2023-08-01 21-06-50.JPG,bear,0.8966711759567261
4378,../pictures/10_ŁUPKÓW/B/Lato/2/2023-08-02 19-21-21.JPG,red deer,0.59732586145401
4379,../pictures/10_ŁUPKÓW/B/Lato/2/2023-08-02 19-22-00.JPG,red deer,0.9872304797172546
4380,../pictures/10_ŁUPKÓW/B/Lato/2/2023-08-04 20-34-05.JPG,bison,0.9640951156616211
4381,../pictures/10_ŁUPKÓW/B/Lato/2/2023-08-04 20-34-38.JPG,bison,0.9655882716178894
4382,../pictures/10_ŁUPKÓW/B/Lato/2/2023-08-06 19-20-52.JPG,red deer,0.8586661219596863
4383,../pictures/10_ŁUPKÓW/B/Lato/2/2023-08-08 06-32-29.JPG,red deer,0.9743538498878479
4384,../pictures/10_ŁUPKÓW/B/Lato/2/2023-08-09 17-03-49.JPG,red deer,0.9509953260421753
4385,../pictures/10_ŁUPKÓW/B/Lato/2/2023-08-11 05-20-29.JPG,roe deer,0.9960130453109741
4386,../pictures/10_ŁUPKÓW/B/Lato/2/2023-08-11 05-20-37.JPG,roe deer,0.9910176992416382
4387,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-17 14-54-11.JPG,squirrel,0.8199412226676941
4388,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-19 11-08-16.JPG,squirrel,0.8828006386756897
4389,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-20 06-22-16.JPG,roe deer,0.9971653819084167
4390,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-21 13-43-47.JPG,roe deer,0.9996157884597778
4391,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-21 13-45-30.JPG,roe deer,0.9994279742240906
4392,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-23 18-41-08.JPG,red deer,0.9996768236160278
4393,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-23 18-43-08.JPG,red deer,0.9995500445365906
4394,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-23 18-47-23.JPG,red deer,0.9993103742599487
4395,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-23 18-59-21.JPG,red deer,0.9991936087608337
4396,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-24 09-18-22.JPG,squirrel,0.42074230313301086
4397,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-27 08-49-58.JPG,squirrel,0.8597768545150757
4398,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-30 23-41-30.JPG,fox,0.9973094463348389
4399,../pictures/10_ŁUPKÓW/B/Lato/3/2023-07-31 11-35-41.JPG,wolf,0.996336817741394
4400,../pictures/10_ŁUPKÓW/B/Lato/3/2023-08-03 01-07-33.JPG,roe deer,0.9770491719245911
4401,../pictures/10_ŁUPKÓW/B/Lato/3/2023-08-03 01-59-59.JPG,red deer,0.9974718689918518
4402,../pictures/10_ŁUPKÓW/B/Lato/3/2023-08-06 17-21-12.JPG,fox,0.9944135546684265
4403,../pictures/10_ŁUPKÓW/B/Lato/3/2023-08-08 14-12-18.JPG,bird,0.9366257190704346
4404,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 00-48-02.JPG,beaver,0.7008108496665955
4405,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-54-18.JPG,raccoon dog,0.3620436489582062
4406,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-54-27.JPG,wild boar,0.478826642036438
4407,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-54-35.JPG,fox,0.36345386505126953
4408,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-54-44.JPG,wild boar,0.8442624807357788
4409,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-54-59.JPG,bear,0.73039710521698
4410,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-55-08.JPG,wild boar,0.988064706325531
4411,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-55-15.JPG,bear,0.9596253037452698
4412,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-55-24.JPG,wild boar,0.32856839895248413
4413,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-55-32.JPG,wild boar,0.8128023743629456
4414,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-59-00.JPG,empty,0.0
4415,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-55-40.JPG,bear,0.8482934832572937
4416,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-55-47.JPG,bear,0.8516699075698853
4417,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-55-53.JPG,bear,0.9490458965301514
4418,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-56-00.JPG,bear,0.9434154033660889
4419,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-56-11.JPG,bear,0.5735746026039124
4420,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-56-22.JPG,bear,0.980093240737915
4421,../pictures/10_ŁUPKÓW/B/Późna jesień/1/2022-11-18 05-56-29.JPG,bear,0.9945976734161377
