,image,detected_animal,confidence
2498,../pictures/06_POSADA/B/Wiosna/3/2023-04-21 07-51-28.JPG,roe deer,0.9972822666168213
2499,../pictures/06_POSADA/B/Wiosna/3/2023-04-22 03-00-25.JPG,roe deer,0.9996042847633362
2500,../pictures/06_POSADA/B/Wiosna/3/2023-04-22 03-00-32.JPG,roe deer,0.9899581074714661
2501,../pictures/06_POSADA/B/Wiosna/3/2023-04-22 04-54-33.JPG,roe deer,0.9933841824531555
2502,../pictures/06_POSADA/B/Wiosna/3/2023-04-25 13-05-46.JPG,red deer,0.995287299156189
2503,../pictures/06_POSADA/B/Zima/1/2023-02-22 23-27-21.JPG,fox,0.5094587802886963
2504,../pictures/06_POSADA/B/Zima/1/2023-02-25 09-37-29.JPG,red deer,0.9492082595825195
2505,../pictures/06_POSADA/B/Zima/1/2023-02-25 09-37-37.JPG,red deer,0.9817107319831848
2506,../pictures/06_POSADA/B/Zima/1/2023-02-25 09-38-58.JPG,red deer,0.9827675223350525
2507,../pictures/06_POSADA/B/Zima/1/2023-02-25 09-40-15.JPG,red deer,0.9779489040374756
2508,../pictures/06_POSADA/B/Zima/1/2023-02-25 09-40-22.JPG,red deer,0.9880516529083252
2509,../pictures/06_POSADA/B/Zima/1/2023-02-25 09-40-53.JPG,red deer,0.9551403522491455
2510,../pictures/06_POSADA/B/Zima/1/2023-02-25 09-41-19.JPG,red deer,0.9951323866844177
2511,../pictures/06_POSADA/B/Zima/1/2023-02-25 09-42-34.JPG,red deer,0.9764299988746643
2512,../pictures/06_POSADA/B/Zima/1/2023-02-27 20-57-12.JPG,fox,0.9971515536308289
2513,../pictures/06_POSADA/B/Zima/1/2023-02-28 08-39-14.JPG,wolf,0.99394690990448
2514,../pictures/06_POSADA/B/Zima/1/2023-02-28 08-39-22.JPG,wolf,0.9746938347816467
2515,../pictures/06_POSADA/B/Zima/1/2023-03-03 05-57-42.JPG,wolf,0.8886441588401794
2516,../pictures/06_POSADA/B/Zima/1/2023-03-03 05-58-02.JPG,wolf,0.9913004040718079
2517,../pictures/06_POSADA/B/Zima/1/2023-03-03 05-58-15.JPG,wolf,0.9915716648101807
2518,../pictures/06_POSADA/B/Zima/2/2023-02-22 23-25-53.JPG,fox,0.99850994348526
2519,../pictures/06_POSADA/B/Zima/2/2023-02-23 02-19-43.JPG,wild boar,0.9997580647468567
2520,../pictures/06_POSADA/B/Zima/2/2023-02-25 15-37-56.JPG,red deer,0.936259388923645
2521,../pictures/06_POSADA/B/Zima/2/2023-03-02 03-26-39.JPG,red deer,0.9684503078460693
2522,../pictures/06_POSADA/B/Zima/2/2023-03-02 03-27-32.JPG,red deer,0.9756635427474976
2523,../pictures/06_POSADA/B/Zima/3/2023-02-24 16-39-04.JPG,roe deer,0.9931569695472717
2524,../pictures/06_POSADA/B/Zima/3/2023-02-24 17-50-10.JPG,roe deer,0.9975677132606506
2525,../pictures/06_POSADA/B/Zima/3/2023-02-24 17-50-32.JPG,roe deer,0.997986912727356
2526,../pictures/06_POSADA/B/Zima/3/2023-02-24 17-51-18.JPG,roe deer,0.9989577531814575
2527,../pictures/06_POSADA/B/Zima/3/2023-02-27 12-04-52.JPG,wolf,0.9164606332778931
2528,../pictures/06_POSADA/R/Lato/1/2023-07-06 13-56-48.JPG,red deer,0.9850751161575317
2529,../pictures/06_POSADA/R/Lato/1/2023-07-06 13-57-07.JPG,red deer,0.9333540201187134
2530,../pictures/06_POSADA/R/Lato/2/2023-07-01 01-27-09.JPG,roe deer,0.9816688895225525
2531,../pictures/06_POSADA/R/Lato/2/2023-07-07 08-24-32.JPG,roe deer,0.9948567152023315
2532,../pictures/06_POSADA/R/Lato/2/2023-07-07 22-44-04.JPG,roe deer,0.9989439845085144
2533,../pictures/06_POSADA/R/Lato/2/2023-07-07 22-44-19.JPG,roe deer,0.9992930889129639
2534,../pictures/06_POSADA/R/Lato/2/2023-07-07 22-44-41.JPG,roe deer,0.9997288584709167
2535,../pictures/06_POSADA/R/Lato/2/2023-07-10 09-16-54.JPG,roe deer,0.9990248680114746
2536,../pictures/06_POSADA/R/Lato/2/2023-07-11 00-06-25.JPG,wildcat,0.9930508136749268
2537,../pictures/06_POSADA/R/Lato/3/2023-07-02 05-08-48.JPG,red deer,0.9969460368156433
2538,../pictures/06_POSADA/R/Lato/3/2023-07-02 20-19-59.JPG,wild boar,0.999582827091217
2539,../pictures/06_POSADA/R/Lato/3/2023-07-04 09-01-50.JPG,roe deer,0.9982491731643677
2540,../pictures/06_POSADA/R/Lato/3/2023-07-04 09-02-18.JPG,roe deer,0.9991169571876526
2541,../pictures/06_POSADA/R/Lato/3/2023-07-04 09-02-26.JPG,roe deer,0.9975541234016418
2542,../pictures/06_POSADA/R/Lato/3/2023-07-04 09-02-33.JPG,roe deer,0.9985835552215576
2543,../pictures/06_POSADA/R/Lato/3/2023-07-04 09-02-40.JPG,roe deer,0.9991418123245239
2544,../pictures/06_POSADA/R/Lato/3/2023-07-07 13-02-02.JPG,wolf,0.9953749775886536
2545,../pictures/06_POSADA/R/Lato/3/2023-07-13 07-12-59.JPG,empty,0.0
2546,../pictures/06_POSADA/R/Lato/3/2023-07-13 07-13-07.JPG,empty,0.0
2547,../pictures/06_POSADA/R/Późna jesień/1/2022-12-10 05-18-45.JPG,empty,0.0
2548,../pictures/06_POSADA/R/Późna jesień/3/2022-12-04 23-05-29.JPG,empty,0.0
2549,../pictures/06_POSADA/R/Późna jesień/3/2022-12-05 19-12-18.JPG,empty,0.0
2550,../pictures/06_POSADA/R/Późna jesień/3/2022-12-10 19-17-03.JPG,empty,0.0
2551,../pictures/06_POSADA/R/Późna jesień/3/2022-12-22 14-08-22.JPG,empty,0.0
2552,../pictures/06_POSADA/R/Lato/3/2023-07-13 21-01-34.JPG,red deer,0.9942706823348999
2553,../pictures/06_POSADA/R/Lato/3/2023-07-13 21-02-20.JPG,red deer,0.9916301369667053
2554,../pictures/06_POSADA/R/Lato/3/2023-07-13 21-05-35.JPG,red deer,0.998430073261261
2555,../pictures/06_POSADA/R/Lato/3/2023-07-14 14-20-51.JPG,bird,0.637700080871582
2556,../pictures/06_POSADA/R/Późna jesień/1/2022-11-29 03-57-09.JPG,bird,0.9973158240318298
2557,../pictures/06_POSADA/R/Późna jesień/1/2022-12-03 18-53-50.JPG,fallow deer,0.520055890083313
2558,../pictures/06_POSADA/R/Późna jesień/1/2022-12-04 23-05-29.JPG,roe deer,0.997534990310669
2559,../pictures/06_POSADA/R/Późna jesień/1/2022-12-09 19-05-01.JPG,red deer,0.5036419630050659
2560,../pictures/06_POSADA/R/Późna jesień/1/2022-12-09 19-06-23.JPG,red deer,0.9879728555679321
2561,../pictures/06_POSADA/R/Późna jesień/1/2022-12-09 19-06-32.JPG,red deer,0.9786992073059082
2562,../pictures/06_POSADA/R/Późna jesień/1/2022-12-14 05-27-15.JPG,marten,0.9030320644378662
2563,../pictures/06_POSADA/R/Późna jesień/1/2022-12-19 20-10-51.JPG,red deer,0.9959868788719177
2564,../pictures/06_POSADA/R/Późna jesień/2/2022-12-01 02-31-25.JPG,roe deer,0.9989771842956543
2565,../pictures/06_POSADA/R/Późna jesień/2/2022-12-01 02-31-41.JPG,roe deer,0.997701108455658
2566,../pictures/06_POSADA/R/Późna jesień/2/2022-12-01 02-32-00.JPG,roe deer,0.9992737174034119
2567,../pictures/06_POSADA/R/Późna jesień/2/2022-12-01 02-33-05.JPG,roe deer,0.9994679093360901
2568,../pictures/06_POSADA/R/Późna jesień/2/2022-12-07 09-26-13.JPG,roe deer,0.9994227886199951
2569,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-39-39.JPG,red deer,0.826607882976532
2570,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-40-21.JPG,red deer,0.9976487755775452
2571,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-40-54.JPG,red deer,0.7951355576515198
2572,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-41-27.JPG,red deer,0.9977903366088867
2573,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-42-22.JPG,red deer,0.9896917939186096
2574,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-42-49.JPG,red deer,0.991921067237854
2575,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-43-33.JPG,red deer,0.9901062846183777
2576,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-44-12.JPG,red deer,0.9962957501411438
2577,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-45-01.JPG,red deer,0.9974115490913391
2578,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-45-39.JPG,red deer,0.9986183643341064
2579,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-45-47.JPG,red deer,0.9927198886871338
2580,../pictures/06_POSADA/R/Późna jesień/2/2022-12-08 04-46-26.JPG,red deer,0.9987390637397766
2581,../pictures/06_POSADA/R/Późna jesień/2/2022-12-16 04-10-20.JPG,wild boar,0.8950543999671936
2582,../pictures/06_POSADA/R/Późna jesień/2/2022-12-19 17-55-18.JPG,marten,0.8832544088363647
2583,../pictures/06_POSADA/R/Późna jesień/2/2022-12-21 13-05-13.JPG,red deer,0.9893187880516052
2584,../pictures/06_POSADA/R/Późna jesień/2/2022-12-23 20-57-54.JPG,red deer,0.9917436242103577
2585,../pictures/06_POSADA/R/Późna jesień/3/2022-11-29 13-49-21.JPG,red deer,0.5232613682746887
2586,../pictures/06_POSADA/R/Późna jesień/3/2022-12-02 19-52-42.JPG,roe deer,0.9998140931129456
2587,../pictures/06_POSADA/R/Późna jesień/3/2022-12-08 04-59-12.JPG,red deer,0.9872984290122986
2588,../pictures/06_POSADA/R/Późna jesień/3/2022-12-08 04-59-50.JPG,red deer,0.6564801931381226
2589,../pictures/06_POSADA/R/Późna jesień/3/2022-12-08 05-03-04.JPG,red deer,0.9757519960403442
2590,../pictures/06_POSADA/R/Późna jesień/3/2022-12-08 05-03-18.JPG,red deer,0.9832021594047546
2591,../pictures/06_POSADA/R/Późna jesień/3/2022-12-08 05-05-36.JPG,red deer,0.5249401926994324
2592,../pictures/06_POSADA/R/Późna jesień/3/2022-12-08 05-05-47.JPG,red deer,0.9364073872566223
2593,../pictures/06_POSADA/R/Późna jesień/3/2022-12-18 11-31-55.JPG,fox,0.992446780204773
2594,../pictures/06_POSADA/R/Późna jesień/3/2022-12-21 07-08-32.JPG,red deer,0.9869798421859741
2595,../pictures/06_POSADA/R/Późna jesień/3/2022-12-21 07-08-40.JPG,red deer,0.9649837017059326
2596,../pictures/06_POSADA/R/Późna jesień/3/2022-12-21 09-41-19.JPG,red deer,0.9923328161239624
2597,../pictures/06_POSADA/R/Późna jesień/3/2022-12-23 02-17-27.JPG,roe deer,0.9976555109024048
2598,../pictures/06_POSADA/R/Późna jesień/3/2022-12-23 02-17-56.JPG,roe deer,0.9987014532089233
2599,../pictures/06_POSADA/R/Późna jesień/3/2022-12-23 02-20-11.JPG,roe deer,0.9991212487220764
2600,../pictures/06_POSADA/R/Późna jesień/3/2022-12-23 02-29-27.JPG,roe deer,0.9992159605026245
2601,../pictures/06_POSADA/R/Późna jesień/3/2022-12-23 02-29-35.JPG,roe deer,0.9925103187561035
2602,../pictures/06_POSADA/R/Późna jesień/3/2022-12-23 21-28-11.JPG,red deer,0.9969559907913208
2603,../pictures/06_POSADA/R/Późna jesień/3/2022-12-24 23-52-50.JPG,dog,0.22843235731124878
2604,../pictures/06_POSADA/R/Wczesna jesień/1/2022-09-05 08-27-03.JPG,roe deer,0.9979569911956787
2605,../pictures/06_POSADA/R/Wczesna jesień/1/2022-09-05 08-27-23.JPG,roe deer,0.9975844621658325
2606,../pictures/06_POSADA/R/Wczesna jesień/1/2022-09-12 04-55-22.JPG,red deer,0.9931695461273193
2607,../pictures/06_POSADA/R/Wczesna jesień/1/2022-09-13 02-58-36.JPG,red deer,0.9819823503494263
2608,../pictures/06_POSADA/R/Wczesna jesień/1/2022-09-15 12-04-14.JPG,mink,0.4123121201992035
2609,../pictures/06_POSADA/R/Wczesna jesień/1/2022-09-16 04-10-47.JPG,fox,0.98447185754776
2610,../pictures/06_POSADA/R/Wczesna jesień/1/2022-09-17 13-11-33.JPG,bird,0.9082968235015869
2611,../pictures/06_POSADA/R/Wczesna jesień/1/2022-09-19 05-59-43.JPG,fox,0.9970090985298157
2612,../pictures/06_POSADA/R/Wczesna jesień/1/2022-09-20 14-37-10.JPG,fox,0.9858465790748596
2613,../pictures/06_POSADA/R/Wczesna jesień/1/2022-09-20 14-37-40.JPG,fox,0.9874792098999023
2614,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-02 21-03-21.JPG,fox,0.6482848525047302
2615,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-03 06-34-36.JPG,roe deer,0.9990426898002625
2616,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-03 06-35-01.JPG,roe deer,0.9992283582687378
2617,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-05 09-16-50.JPG,red deer,0.9543185234069824
2618,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-05 09-18-13.JPG,red deer,0.9898860454559326
2619,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-12 06-12-20.JPG,fallow deer,0.520017683506012
2620,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-12 06-12-50.JPG,red deer,0.9813085198402405
2621,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-13 02-48-48.JPG,red deer,0.4210931658744812
2622,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-14 15-39-13.JPG,red deer,0.9963349103927612
2623,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-14 19-27-22.JPG,hare,0.9558812975883484
2624,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-17 21-07-59.JPG,roe deer,0.995680570602417
2625,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-17 21-09-15.JPG,roe deer,0.9975470900535583
2626,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-17 21-10-10.JPG,roe deer,0.9989945292472839
2627,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-17 21-10-20.JPG,roe deer,0.9989234805107117
2628,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-18 19-22-10.JPG,wolf,0.34779465198516846
2629,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-19 07-47-01.JPG,red deer,0.5159376263618469
2630,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-19 07-47-26.JPG,roe deer,0.959968626499176
2631,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-23 09-17-51.JPG,roe deer,0.9990875720977783
2632,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-23 09-17-59.JPG,roe deer,0.9995877146720886
2633,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-23 09-18-18.JPG,roe deer,0.9995611310005188
2634,../pictures/06_POSADA/R/Wczesna jesień/2/2022-09-23 09-18-25.JPG,roe deer,0.9996089339256287
2635,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-05 21-25-51.JPG,roe deer,0.9781899452209473
2636,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-05 21-38-41.JPG,fallow deer,0.5399815440177917
2637,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-05 21-42-04.JPG,roe deer,0.998348593711853
2638,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-05 21-42-47.JPG,roe deer,0.999025821685791
2639,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-05 21-43-00.JPG,roe deer,0.9991042017936707
2640,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-05 21-43-44.JPG,roe deer,0.9914193153381348
2641,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-05 21-45-08.JPG,roe deer,0.9932259917259216
2642,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-05 21-45-26.JPG,roe deer,0.9986842274665833
2643,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-05 21-47-57.JPG,roe deer,0.9309449195861816
2644,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-05 21-48-09.JPG,roe deer,0.979199230670929
2645,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-06 07-47-59.JPG,red deer,0.9984630346298218
2646,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-06 07-48-07.JPG,red deer,0.9949039220809937
2647,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-08 12-53-52.JPG,red deer,0.9384341835975647
2648,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-08 12-54-57.JPG,red deer,0.9494794011116028
2649,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-08 12-57-36.JPG,red deer,0.9978577494621277
2650,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-08 23-41-02.JPG,roe deer,0.9961960315704346
2651,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-09 14-31-44.JPG,roe deer,0.9982085227966309
2652,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-20 12-43-29.JPG,empty,0.0
2653,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-09 14-35-30.JPG,roe deer,0.9936637878417969
2654,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-10 21-51-18.JPG,roe deer,0.9992091059684753
2655,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-11 21-53-09.JPG,roe deer,0.999264657497406
2656,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-12 03-19-03.JPG,roe deer,0.9979298114776611
2657,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-12 03-22-40.JPG,roe deer,0.9978559613227844
2658,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 08-33-33.JPG,red deer,0.9899030923843384
2659,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 19-57-33.JPG,mink,0.6428893804550171
2660,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 21-37-19.JPG,red deer,0.9984087347984314
2661,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 21-38-47.JPG,red deer,0.9961073994636536
2662,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 21-39-27.JPG,red deer,0.9933904409408569
2663,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 21-39-35.JPG,red deer,0.9977905750274658
2664,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 21-39-42.JPG,red deer,0.9982954859733582
2665,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 21-39-49.JPG,red deer,0.9976142644882202
2666,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 21-40-14.JPG,red deer,0.9980078339576721
2667,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 22-34-17.JPG,red deer,0.9977460503578186
2668,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 22-34-28.JPG,red deer,0.9655253887176514
2669,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-13 22-38-49.JPG,red deer,0.982491672039032
2670,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-20 00-39-08.JPG,roe deer,0.9993290901184082
2671,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-20 00-40-09.JPG,roe deer,0.9991710186004639
2672,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-20 00-51-03.JPG,roe deer,0.9979569911956787
2673,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-20 00-53-21.JPG,roe deer,0.9986512064933777
2674,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-20 01-02-37.JPG,roe deer,0.99943608045578
2675,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-20 01-08-03.JPG,roe deer,0.9986903071403503
2676,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-20 01-40-12.JPG,roe deer,0.9987748265266418
2677,../pictures/06_POSADA/R/Wczesna jesień/3/2020-01-20 16-21-50.JPG,wolf,0.9958372116088867
2678,../pictures/06_POSADA/R/Wiosna/1/2023-04-12 11-38-05.JPG,red deer,0.9013952016830444
2679,../pictures/06_POSADA/R/Wiosna/1/2023-04-13 01-42-09.JPG,marten,0.9839509725570679
2680,../pictures/06_POSADA/R/Wiosna/1/2023-04-17 10-40-08.JPG,bird,0.9764608144760132
2681,../pictures/06_POSADA/R/Wiosna/1/2023-04-17 10-41-23.JPG,bird,0.8642867207527161
2682,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 03-14-32.JPG,marten,0.8630999326705933
2683,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 16-54-57.JPG,wild boar,0.9972482323646545
2684,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-31-24.JPG,wild boar,0.9971258044242859
2685,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-31-45.JPG,wild boar,0.993984043598175
2686,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-32-25.JPG,wild boar,0.9982397556304932
2687,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-32-35.JPG,wild boar,0.9991325736045837
2688,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-32-45.JPG,wild boar,0.9996566772460938
2689,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-32-53.JPG,wild boar,0.9996364116668701
2690,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-34-59.JPG,wild boar,0.9995023012161255
2691,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-35-07.JPG,wild boar,0.9995104074478149
2692,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-35-15.JPG,wild boar,0.9997183680534363
2693,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-36-07.JPG,wild boar,0.9982628226280212
2694,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-37-18.JPG,wild boar,0.9985311031341553
2695,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-37-27.JPG,wild boar,0.999112069606781
2696,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-38-47.JPG,wild boar,0.9927096366882324
2697,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-39-08.JPG,wild boar,0.9973394274711609
2698,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-39-18.JPG,wild boar,0.998881995677948
2699,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-39-30.JPG,wild boar,0.9993664622306824
2700,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-39-40.JPG,wild boar,0.9984487295150757
2701,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-39-49.JPG,wild boar,0.9995219707489014
2702,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-39-56.JPG,wild boar,0.9988779425621033
2703,../pictures/06_POSADA/R/Wiosna/2/2023-04-17 16-24-23.JPG,empty,0.0
2704,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 16-53-14.JPG,empty,0.0
2705,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-40-05.JPG,wild boar,0.9972725510597229
2706,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-40-13.JPG,wild boar,0.9997982382774353
2707,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-40-20.JPG,wild boar,0.9986644983291626
2708,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-40-38.JPG,wild boar,0.9992399215698242
2709,../pictures/06_POSADA/R/Wiosna/1/2023-04-23 17-40-46.JPG,wild boar,0.9984619617462158
2710,../pictures/06_POSADA/R/Wiosna/1/2023-04-28 00-51-18.JPG,marten,0.9903314113616943
2711,../pictures/06_POSADA/R/Wiosna/2/2023-04-12 18-15-56.JPG,red deer,0.9568387269973755
2712,../pictures/06_POSADA/R/Wiosna/2/2023-04-13 14-39-48.JPG,red deer,0.8518645763397217
2713,../pictures/06_POSADA/R/Wiosna/2/2023-04-13 14-40-35.JPG,red deer,0.9987848401069641
2714,../pictures/06_POSADA/R/Wiosna/2/2023-04-13 14-41-12.JPG,red deer,0.9947279095649719
2715,../pictures/06_POSADA/R/Wiosna/2/2023-04-13 14-41-23.JPG,red deer,0.9984281063079834
2716,../pictures/06_POSADA/R/Wiosna/2/2023-04-14 15-42-46.JPG,roe deer,0.9928765892982483
2717,../pictures/06_POSADA/R/Wiosna/2/2023-04-17 09-03-10.JPG,roe deer,0.9985243678092957
2718,../pictures/06_POSADA/R/Wiosna/2/2023-04-20 10-25-48.JPG,red deer,0.966980516910553
2719,../pictures/06_POSADA/R/Wiosna/2/2023-04-20 10-27-25.JPG,red deer,0.9866532683372498
2720,../pictures/06_POSADA/R/Wiosna/2/2023-04-20 10-27-34.JPG,red deer,0.9891559481620789
2721,../pictures/06_POSADA/R/Wiosna/2/2023-04-20 12-45-53.JPG,red deer,0.9823150634765625
2722,../pictures/06_POSADA/R/Wiosna/2/2023-04-20 12-46-29.JPG,red deer,0.9858490228652954
2723,../pictures/06_POSADA/R/Wiosna/2/2023-04-20 12-46-50.JPG,red deer,0.9921900629997253
2724,../pictures/06_POSADA/R/Wiosna/2/2023-04-20 12-47-28.JPG,red deer,0.9448011517524719
2725,../pictures/06_POSADA/R/Wiosna/2/2023-04-20 12-48-57.JPG,red deer,0.995461642742157
2726,../pictures/06_POSADA/R/Wiosna/2/2023-04-20 12-52-31.JPG,red deer,0.9979054927825928
2727,../pictures/06_POSADA/R/Wiosna/2/2023-04-20 12-52-50.JPG,red deer,0.9965614676475525
2728,../pictures/06_POSADA/R/Wiosna/2/2023-04-21 16-56-02.JPG,red deer,0.996090829372406
2729,../pictures/06_POSADA/R/Wiosna/2/2023-04-21 16-56-37.JPG,red deer,0.9886699914932251
2730,../pictures/06_POSADA/R/Wiosna/2/2023-04-21 16-57-28.JPG,red deer,0.9930944442749023
2731,../pictures/06_POSADA/R/Wiosna/2/2023-04-21 16-58-50.JPG,red deer,0.9974353909492493
2732,../pictures/06_POSADA/R/Wiosna/2/2023-04-21 16-59-52.JPG,red deer,0.9977645874023438
2733,../pictures/06_POSADA/R/Wiosna/2/2023-04-21 17-04-59.JPG,red deer,0.9992200136184692
2734,../pictures/06_POSADA/R/Wiosna/2/2023-04-21 17-07-33.JPG,red deer,0.9956120252609253
2735,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 16-52-48.JPG,wild boar,0.9974881410598755
2736,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 16-52-57.JPG,wild boar,0.9995951056480408
2737,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 16-53-06.JPG,wild boar,0.9996578693389893
2738,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 16-53-36.JPG,wild boar,0.9990598559379578
2739,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 16-53-48.JPG,wild boar,0.9990633130073547
2740,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 17-30-07.JPG,wild boar,0.999534010887146
2741,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 17-30-15.JPG,wild boar,0.9961413741111755
2742,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 17-30-38.JPG,wild boar,0.9983564019203186
2743,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 17-30-44.JPG,wild boar,0.9989973902702332
2744,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 17-30-51.JPG,wild boar,0.9981259703636169
2745,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 17-31-28.JPG,wild boar,0.999077558517456
2746,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 17-31-41.JPG,wild boar,0.9991890788078308
2747,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 17-33-00.JPG,wild boar,0.998619794845581
2748,../pictures/06_POSADA/R/Wiosna/2/2023-04-23 17-33-08.JPG,wild boar,0.9994595646858215
